it	posterior	likelihood	prior	lik_L_149-0	lik_M_149-0	l0_t149-0	m0_t149-0	Gl_t149-0	Gm_t149-0	hp_rate	hp_sig2	beta
658000	-2823.2565365216806	-2820.468089363462	-2.7884471582188226	-1488.6092002489413	-1331.8588891145205	0.15397334767761905	0.11711110856858639	-0.735571612848519	-1.7369375151712532	1.728046754136782	1.797025118287483	1.0
659000	-2818.778657510111	-2817.2342457383484	-1.5444117717626331	-1487.8337973072237	-1329.400448431125	0.16577205717870602	0.13181428120231817	-0.49810871079974683	-1.3639441024854968	3.6239513023468306	0.6377572694473415	1.0
660000	-2819.1769109905945	-2817.0445761483293	-2.132334842265171	-1487.6200359199152	-1329.4245402284141	0.16414513639470496	0.1312949373087875	-0.6052157110670825	-1.2381921087952907	1.8930534973772803	0.6789802994392669	1.0
661000	-2819.4178639315264	-2817.152267292457	-2.2655966390695834	-1487.7578866183223	-1329.3943806741347	0.16754445416003588	0.13077090491903348	-0.6738307097181764	-1.3811545669961884	2.247163049544056	2.4435634581557375	1.0
662000	-2821.244950664236	-2819.4695022004007	-1.7754484638355112	-1489.4259494097307	-1330.0435527906702	0.17237807097976174	0.13294627716304191	-0.2626330274280019	-1.0654987993317395	2.8433453833005395	0.22843574649165652	1.0
663000	-2821.4274614490237	-2818.055137923507	-3.3723235255163693	-1487.7359528578709	-1330.3191850656362	0.1672702451383213	0.1405197079382411	-0.6722732054877253	-1.103745058220671	1.1529168641922265	3.3765586022420786	1.0
664000	-2826.793413292187	-2823.4433449450944	-3.350068347092261	-1487.9202341624243	-1335.5231107826703	0.15885926197862604	0.1343178387988421	-0.7336218282761953	-0.5818929154741517	0.5704669131664281	0.6055305571873634	1.0
665000	-2820.17848410871	-2817.301787780121	-2.8766963285892015	-1487.8211065339983	-1329.4806812461225	0.1694256587994196	0.1344973045462999	-0.5533443247010161	-1.2429620266558496	1.1766192996574183	1.4363954037370592	1.0
666000	-2821.2950104239117	-2818.4035454672285	-2.8914649566831585	-1487.8842307061032	-1330.519314761125	0.16986161155683913	0.1417294736874552	-0.5286354503222265	-1.1068696916111314	1.5911127528781628	0.2685460494367747	1.0
667000	-2819.296970686297	-2817.419940069597	-1.877030616699595	-1487.6712352683462	-1329.7487048012506	0.16247199278691182	0.12900238321004692	-0.6074986373874081	-1.1833244797270022	3.363042234898925	0.3484422354015078	1.0
668000	-2821.201543214403	-2819.0214516993656	-2.1800915150374824	-1488.294523705653	-1330.7269279937127	0.16505304184870073	0.13104438061051987	-0.4089976266575861	-1.6360614312005362	2.451651565658908	2.038705124457831	1.0
669000	-2820.165217502265	-2819.7848476344616	-0.38036986780340554	-1488.2930715526118	-1331.49177608185	0.16255823610698522	0.14028122466567094	-0.43764797853136933	-0.872242306087018	5.518547677848679	0.6132479732776192	1.0
670000	-2822.651634297446	-2820.551658083777	-2.0999762136688416	-1489.1084033890613	-1331.4432546947157	0.16822392935083672	0.11804314532955311	-0.898571271654344	-1.3864959967367256	3.0429585418195035	0.6833212898299501	1.0
671000	-2821.7924879516113	-2818.915504619937	-2.8769833316741753	-1487.816474773874	-1331.099029846063	0.1663827440589918	0.12017080009236321	-0.5021785363228176	-1.2990572664459323	1.4039316692670027	0.4670078209270199	1.0
672000	-2821.1986529142573	-2819.47639779746	-1.7222551167976374	-1488.9061993948178	-1330.5701984026418	0.16646006342963846	0.13303813184771787	-0.3177947923735909	-0.9874454701126184	1.6416177557032894	0.49296541267770366	1.0
673000	-2823.512363995828	-2819.068315876728	-4.4440481191000645	-1488.3785288778372	-1330.6897869988904	0.16295411464657802	0.12414716918431587	-0.4184515553348275	-1.6849563758356918	0.6284196890158397	2.3560654288683724	1.0
674000	-2821.1622438157933	-2818.690043981915	-2.472199833878073	-1488.714496105747	-1329.975547876168	0.15377073995263163	0.12327790731520075	-0.6734153103821698	-1.464851749199717	1.8804844497231912	0.8346025272857848	1.0
675000	-2820.865127330383	-2817.5095993380387	-3.355527992344505	-1487.7438047686242	-1329.7657945694145	0.165978725797522	0.1246430934811076	-0.5266841671348343	-1.4252332321985677	1.2455273193153416	0.5081051962803919	1.0
676000	-2824.296900193904	-2821.7126781257357	-2.5842220681685704	-1487.6112255656944	-1334.1014525600413	0.16378292914910336	0.1355675781088094	-0.6325907325721882	-0.6588341965449492	1.0357726575581734	0.1946113663668731	1.0
677000	-2824.293873465579	-2822.32121574558	-1.972657719999174	-1490.4873506620793	-1331.8338650835008	0.1479439506148647	0.13705880421699657	-0.6475338682748125	-0.8279470109570732	1.4342679918606607	0.42055301233104087	1.0
678000	-2823.592409178732	-2821.6107219060036	-1.9816872727285157	-1488.0995559242167	-1333.511165981787	0.17133866268595271	0.129662365776572	-0.48286527999776835	-0.7684557680092945	2.090990917130611	2.2382500992270384	1.0
679000	-2823.99504852326	-2820.9685197709955	-3.0265287522643267	-1490.668934539185	-1330.2995852318104	0.1730928879869443	0.14046383688875047	-0.9486281092448495	-1.1092989416634524	1.9132215055975768	0.3696842453793433	1.0
680000	-2821.7054477556253	-2819.891195529357	-1.8142522262682466	-1488.070880645022	-1331.8203148843352	0.17059995508394266	0.1293211115152875	-0.4716116172967009	-0.9079756650829268	1.6100440625098518	0.3497514601762922	1.0
681000	-2820.474801413837	-2817.998288133148	-2.4765132806891557	-1487.9002096361246	-1330.0980784970234	0.16857527535113118	0.13681943750257902	-0.6951371231545947	-1.0565133595904694	1.8620781444130077	0.33031843559278545	1.0
682000	-2822.8109190194928	-2818.8772863804033	-3.933632639089227	-1488.9666693056529	-1329.9106170747507	0.16777041514587157	0.13831670173726018	-0.8903740565395866	-1.1647935172017538	2.244826050153313	0.2417484842109054	1.0
683000	-2822.959327590906	-2820.640419899558	-2.3189076913480413	-1489.9897160707646	-1330.6507038287934	0.18165607454720722	0.136480233028439	-0.5143402455606374	-0.9620840707953212	1.9548381096236735	0.2188492971001616	1.0
684000	-2820.353286073173	-2818.7193971089855	-1.6338889641874994	-1488.0147277759656	-1330.7046693330196	0.1615495567313014	0.12391572819102818	-0.8112347819335525	-1.1773161995395236	2.9330542585036703	0.689152632612747	1.0
685000	-2820.3995708773114	-2818.077252986139	-2.3223178911725997	-1488.6296251883768	-1329.447627797762	0.16495565736600917	0.12791862550607866	-0.888973243965649	-1.3477347186001571	1.972519928592449	1.265386457648147	1.0
686000	-2820.3246428648217	-2818.786375412282	-1.5382674525397986	-1487.7428930837546	-1331.0434823285275	0.16542536874084213	0.14286392011268356	-0.5282074579153523	-0.9929722937845561	2.1303639148734437	0.7526523280513652	1.0
687000	-2818.825756563132	-2817.5100425807686	-1.3157139823633595	-1487.6949224673335	-1329.8151201134351	0.16630227306924986	0.12460646532448343	-0.5487789458785995	-1.3636342214850885	4.136847698413714	0.832807058172315	1.0
688000	-2822.3182488601897	-2819.360502693651	-2.9577461665384788	-1489.2011472208262	-1330.1593554728247	0.16605221110482102	0.13939761310403379	-0.28740949700489166	-1.1038913913867134	1.792354718671079	4.9994205991548535	1.0
689000	-2823.334474874339	-2817.4445600991558	-5.889914775182993	-1488.0376804725483	-1329.4068796266074	0.16867098722563806	0.13329328292963727	-0.7302440341642847	-1.2663992020704649	0.3941073836347517	0.3389100695178258	1.0
690000	-2820.4067525524806	-2819.0931867043187	-1.3135658481619437	-1489.530704525701	-1329.5624821786178	0.15158191763366896	0.1353484976380161	-0.5951005781985406	-1.291473720957037	3.6580681326068767	0.8867865082662407	1.0
691000	-2822.494906160504	-2818.2598549856057	-4.2350511748983815	-1488.0444968615097	-1330.215358124096	0.15903628798216815	0.13051016624888162	-0.7954632035407495	-1.5792518858714526	0.8014037075298508	0.8074449289896929	1.0
692000	-2825.0769890920196	-2819.580843801383	-5.496145290636755	-1490.1617633774908	-1329.419080423892	0.18195515589487107	0.13214787056135463	-0.5598851353999572	-1.3657630926691466	0.4078390944626502	0.41735666517891906	1.0
693000	-2819.550369742256	-2817.6458908192035	-1.9044789230524595	-1487.9787212507038	-1329.6671695684997	0.16643157201392497	0.13236232705847556	-0.46020669617617294	-1.446146763654509	2.913260725716877	0.6552694764124429	1.0
694000	-2823.1980858372453	-2819.8809968733462	-3.3170889638992986	-1488.1297220686079	-1331.7512748047384	0.1601882159011785	0.13781392213765534	-0.8314515633234886	-1.5872283140940089	1.1977522558730822	1.8535572910936648	1.0
695000	-2821.272949214965	-2819.0722477782347	-2.2007014367306534	-1489.408804786227	-1329.663442992008	0.17899857864746924	0.12560988940025467	-0.4202681507768609	-1.3686920018045952	1.8495355601424703	0.9322164092418274	1.0
696000	-2822.5829680775432	-2818.912872440152	-3.6700956373910905	-1489.262178224826	-1329.6506942153262	0.1721112083984551	0.12603582277797765	-0.8369851510853291	-1.3356736389372543	0.8324844829201801	1.2772962347145798	1.0
697000	-2823.4210469750433	-2818.5739251562363	-4.84712181880696	-1488.1877196968178	-1330.3862054594188	0.17115659253212703	0.13222509875071595	-0.44917014252305637	-1.0201881754231314	0.36510144132108163	1.6659562904989242	1.0
698000	-2821.3288351113665	-2818.770837886113	-2.5579972252537457	-1488.8397607525508	-1329.9310771335622	0.1696147733450377	0.13721971127708646	-0.3211827116327618	-1.1052857606731918	1.164451417556586	0.45605946397873237	1.0
699000	-2822.2655060385646	-2819.5303564528463	-2.735149585718093	-1488.7476486388657	-1330.7827078139806	0.15779103543223344	0.13616882009604409	-0.47010454988133227	-1.5295487718621443	2.4727026908894416	0.4667338902898825	1.0
700000	-2819.686933059329	-2817.216977347456	-2.4699557118731152	-1487.8475752994314	-1329.3694020480248	0.16203464873506226	0.13234732343342853	-0.7690251640305927	-1.3097679608174886	1.8060672167839817	0.7092885576015706	1.0
701000	-2819.51861821293	-2817.445655970302	-2.0729622426280585	-1487.8263627004617	-1329.6192932698405	0.16941927128069192	0.12865945110345298	-0.5477861878442715	-1.2263637029434753	1.8593930192319181	0.728741572520728	1.0
702000	-2823.2415210245094	-2820.373401913556	-2.8681191109536126	-1489.7967996759871	-1330.5766022375687	0.17490867562720683	0.1392209889858539	-0.8245925007361004	-1.3953250497264527	2.2230885791259776	5.400498865210588	1.0
703000	-2820.9822060571587	-2818.598771242377	-2.383434814781745	-1488.9822894629888	-1329.6164817793883	0.1582640507412577	0.13357845428070958	-0.9607963870743046	-1.1565180506458825	2.0406618838331076	0.5976431034037164	1.0
704000	-2820.3940773395507	-2818.2735601415943	-2.1205171979561834	-1488.3429723970214	-1329.9305877445731	0.17225946823214752	0.1301707050462773	-0.6845815439301168	-1.5386051733747452	2.4831061148806812	1.343991502913274	1.0
705000	-2820.3773816650373	-2818.3626819531555	-2.0146997118818644	-1487.6826349118476	-1330.680047041308	0.16271668566068154	0.14033105000706783	-0.5916747108834	-1.3633883089681649	2.225446192754873	1.0235213057858499	1.0
706000	-2822.260888256315	-2818.4708943839687	-3.7899938723461	-1488.761759794444	-1329.7091345895249	0.1726223026159345	0.13349578333941683	-0.7554022735240646	-1.1307877714857113	1.7352038773743086	0.23210747629018613	1.0
707000	-2825.517745376219	-2821.2909844329242	-4.226760943294792	-1490.5729704410855	-1330.7180139918387	0.17401227210342696	0.13710702515071865	-0.9207810122695889	-0.9539402309154176	1.663417527904616	0.19408281338050307	1.0
708000	-2820.503272273782	-2818.6671500271696	-1.8361222466124736	-1487.8317616199631	-1330.8353884072062	0.1694191777516584	0.13848248248012113	-0.6266038476485629	-0.9441844594434203	1.7245609803385045	0.6572446782308085	1.0
709000	-2822.1811732762494	-2819.4774822273444	-2.70369104890514	-1489.1384020764872	-1330.3390801508572	0.15741395994559573	0.12574041134312428	-0.4252059551925344	-1.1680558318656828	1.2512209174957274	1.6213603160492405	1.0
710000	-2820.1311674708577	-2817.5973637586285	-2.533803712229369	-1488.195556120909	-1329.4018076377197	0.15657366529376407	0.130821266212577	-0.6698691330886843	-1.2572721966872011	1.4463060327121382	0.9325424802264266	1.0
711000	-2823.306907529709	-2821.0124234122836	-2.294484117425484	-1487.8087066560292	-1333.2037167562544	0.16762358181292616	0.11520874616945978	-0.5106249353155978	-1.2867452106443173	1.756350058242241	0.599886280947454	1.0
712000	-2820.7397877615285	-2817.991090897847	-2.7486968636815945	-1487.6437626248717	-1330.3473282729751	0.16401045545540943	0.14076575138119707	-0.6856204197077027	-1.1095500283944748	1.2091939044551636	0.5795162884934536	1.0
713000	-2821.8943395726747	-2819.836003607579	-2.0583359650955217	-1488.7934091411478	-1331.0425944664312	0.1644712790879682	0.12421556749647304	-0.34533753592779504	-1.118579353884897	1.5681918977024134	0.5140439207400852	1.0
714000	-2821.326488809408	-2819.4340307518696	-1.8924580575387075	-1489.056219311798	-1330.3778114400718	0.15192313868271481	0.14054988983301137	-0.7373845639017351	-1.2730026225155455	2.4133448135297857	1.4082276877654183	1.0
715000	-2823.516739765704	-2818.1047127149964	-5.412027050707925	-1488.220993031804	-1329.8837196831923	0.15776416685296368	0.12438050386692082	-0.5781016380012529	-1.5056309358992437	1.882202971128372	0.2240929511453486	1.0
716000	-2820.849241060549	-2818.2925165635866	-2.556724496962592	-1488.0681411403662	-1330.2243754232204	0.16216608015298042	0.14038709783288236	-0.4851665748321673	-1.1971833721607434	1.6345503240576706	0.38682721340680165	1.0
717000	-2821.7156100350667	-2818.822488667677	-2.89312136738954	-1489.3602708874569	-1329.4622177802203	0.15515005451685687	0.12987567189101684	-0.4633276043963216	-1.4241111097365133	1.387904977507889	0.632185342645657	1.0
718000	-2823.7651750434466	-2819.728390168306	-4.036784875140665	-1488.3218254472288	-1331.406564721077	0.172289349703593	0.14490228774523245	-0.43929775297209234	-1.0013624358617377	0.4793624610927101	0.4016999814927092	1.0
719000	-2821.154929328677	-2818.95558268504	-2.199346643636872	-1487.6336475876174	-1331.3219350974227	0.1627610740454302	0.11749304430762846	-0.6529310599205554	-1.5392668049312839	2.3494288544738287	0.9683048292962324	1.0
720000	-2820.7435384270316	-2817.5802724684763	-3.163265958555085	-1488.0338907256005	-1329.5463817428758	0.1625748726445705	0.12761800046950963	-0.4851529438373533	-1.4522646291945946	1.091913504602807	0.9430106053991654	1.0
721000	-2821.506343351419	-2817.5616898609615	-3.944653490457595	-1488.1620743525123	-1329.399615508449	0.1586321355916914	0.1332100317582499	-0.8217750263240619	-1.279421457284984	0.8560617829024166	0.5301606854380766	1.0
722000	-2821.277953089803	-2819.234124476595	-2.0438286132081025	-1489.8520614499348	-1329.38206302666	0.14988695169599076	0.12916548777273137	-0.640654392669382	-1.335460455957452	2.215397542558784	1.712958699088008	1.0
723000	-2825.773980538675	-2823.9256280323134	-1.8483525063617705	-1490.749298213406	-1333.176329818907	0.15549741040883974	0.1511271190347614	-0.30509060312133135	-1.0745091843734003	1.691787471293852	0.5266308845878468	1.0
724000	-2823.1508989243907	-2820.1219594070276	-3.02893951736301	-1489.5962302588446	-1330.525729148183	0.17233911668612675	0.139808680330699	-0.8682487899059965	-1.358340957060459	1.2966269333574925	0.9798033369632985	1.0
725000	-2822.3176975136485	-2819.92384597708	-2.3938515365684396	-1490.1416820555437	-1329.7821639215363	0.16886576711156126	0.1289588314209355	-0.18765563502907856	-1.1768213761211388	1.3231749746774384	1.0399883070786982	1.0
726000	-2820.9294725737836	-2817.2422607272165	-3.6872118465669583	-1487.877657555954	-1329.3646031712622	0.16783207446703358	0.1320906774825047	-0.4893180771997115	-1.2846225341036805	0.9523847953379987	3.235103278751361	1.0
727000	-2821.865785116766	-2819.2236479512812	-2.6421371654844883	-1489.4447045609616	-1329.77894339032	0.1628428914958499	0.13118421243710698	-0.2918440907624512	-1.4943788100931004	1.475171861938359	1.191014163978333	1.0
728000	-2822.53924396426	-2820.564003563033	-1.9752404012269698	-1489.0406732793133	-1331.5233302837198	0.17726502997785118	0.1444218888412475	-0.5987379789857528	-0.9484891971827323	2.650781629738862	0.23420862534817008	1.0
729000	-2822.9315332734695	-2820.3693552698905	-2.5621780035789063	-1490.7891902020397	-1329.5801650678509	0.15170851811365085	0.13076976718111566	-0.4121180165727679	-1.1891796956860714	1.228144918979416	0.6478929925145093	1.0
730000	-2826.911321911366	-2823.91732372308	-2.993998188286139	-1489.863437642009	-1334.0538860810707	0.1521543001560898	0.11521477809395966	-0.5079038485741344	-1.1859780383190803	1.119655697805048	1.909875967379866	1.0
