it	posterior	prior	BD_lik	k_birth	k_death	RJ_hp	root_age	death_age	tot_length
9465000	-2746.98007485024	-69.6517529418459	-2677.3283219083937	6	5	4.018224203719724	147.7878483103789	0.0	3256.3355761243356
9466000	-2740.8992412698103	-68.38487102237924	-2672.514370247431	6	5	5.0816679648345975	147.7878483103789	0.0	3256.3355761243356
9467000	-2737.9911516969096	-73.60104956277955	-2664.39010213413	6	6	6.02082470373112	147.7878483103789	0.0	3256.3355761243356
9468000	-2742.3226331290325	-82.28293972317945	-2660.039693405853	6	6	3.1079565847938984	147.7878483103789	0.0	3256.3355761243356
9469000	-2740.472979632293	-74.3901844526749	-2666.082795179618	6	6	3.5296199057017414	147.7878483103789	0.0	3256.3355761243356
9470000	-2737.3162164236155	-77.81446147639495	-2659.5017549472204	6	6	4.008597352358178	147.7878483103789	0.0	3256.3355761243356
9471000	-2736.204213791656	-73.90209467960129	-2662.3021191120547	6	6	2.6927032961179305	147.7878483103789	0.0	3256.3355761243356
9472000	-2737.9571217397715	-73.97597973380563	-2663.981142005966	6	6	5.789102771393878	147.7878483103789	0.0	3256.3355761243356
9473000	-2743.0284655495357	-78.25199737719255	-2664.776468172343	7	6	7.036454948504475	147.7878483103789	0.0	3256.3355761243356
9474000	-2739.561291002977	-76.84532618107572	-2662.7159648219017	6	6	6.981351796092294	147.7878483103789	0.0	3256.3355761243356
9475000	-2742.350338336724	-80.14198820814299	-2662.2083501285806	7	6	4.105705245637049	147.7878483103789	0.0	3256.3355761243356
9476000	-2746.3130671799145	-82.10390376580558	-2664.209163414109	7	6	3.5860300028795042	147.7878483103789	0.0	3256.3355761243356
9477000	-2743.1487167549994	-68.3157569327012	-2674.832959822298	6	5	3.779993934373051	147.7878483103789	0.0	3256.3355761243356
9478000	-2741.386457934761	-68.79477546554446	-2672.5916824692167	6	5	3.306237565935893	147.7878483103789	0.0	3256.3355761243356
9479000	-2739.5977749666063	-77.00003346504383	-2662.5977415015623	6	6	3.1139954898784454	147.7878483103789	0.0	3256.3355761243356
9480000	-2740.0428082741846	-79.7503410099192	-2660.2924672642653	6	6	4.612796285883858	147.7878483103789	0.0	3256.3355761243356
9481000	-2737.7120158372036	-75.7391236571527	-2661.972892180051	6	6	4.952828221235263	147.7878483103789	0.0	3256.3355761243356
9482000	-2739.74562581217	-76.73858888859752	-2663.0070369235727	6	6	1.9193881944388886	147.7878483103789	0.0	3256.3355761243356
9483000	-2738.388164376233	-73.76973086305271	-2664.61843351318	6	6	4.4162502054685415	147.7878483103789	0.0	3256.3355761243356
9484000	-2735.0699996078256	-73.4738884975195	-2661.596111110306	6	6	4.766328051895984	147.7878483103789	0.0	3256.3355761243356
9485000	-2739.68522578507	-76.32635836854766	-2663.3588674165226	7	5	4.579685201723134	147.7878483103789	0.0	3256.3355761243356
9486000	-2743.611199857359	-70.12555916439973	-2673.4856406929594	6	5	4.941056199685821	147.7878483103789	0.0	3256.3355761243356
9487000	-2755.090679811585	-80.00523190977847	-2675.085447901806	7	6	6.121089449739205	147.7878483103789	0.0	3256.3355761243356
9488000	-2749.0247509797614	-67.47254818656175	-2681.5522027931997	6	5	4.588839148736129	147.7878483103789	0.0	3256.3355761243356
9489000	-2747.0052719452265	-73.88131724221094	-2673.1239547030154	6	6	4.721786083989787	147.7878483103789	0.0	3256.3355761243356
9490000	-2746.5516599447105	-71.87866812977754	-2674.672991814933	6	6	6.702817311364169	147.7878483103789	0.0	3256.3355761243356
9491000	-2747.47133346005	-73.19101950888727	-2674.280313951163	6	6	4.220005818933284	147.7878483103789	0.0	3256.3355761243356
9492000	-2741.9542623772577	-74.55821708618764	-2667.39604529107	6	6	5.670448832385171	147.7878483103789	0.0	3256.3355761243356
9493000	-2742.522654512422	-72.86041831525887	-2669.662236197163	6	6	5.279667463933237	147.7878483103789	0.0	3256.3355761243356
9494000	-2744.767749059776	-70.86328304471999	-2673.904466015056	6	6	4.679423201355256	147.7878483103789	0.0	3256.3355761243356
9495000	-2745.550700778085	-73.00911409910424	-2672.5415866789804	6	6	2.5918901341547733	147.7878483103789	0.0	3256.3355761243356
9496000	-2747.4148440590047	-74.0165775332917	-2673.398266525713	6	5	5.505524332914105	147.7878483103789	0.0	3256.3355761243356
9497000	-2746.40835535764	-75.36764622084928	-2671.040709136791	6	5	4.939317024285279	147.7878483103789	0.0	3256.3355761243356
9498000	-2743.361937946408	-71.49526537759729	-2671.866672568811	6	5	6.964679734656054	147.7878483103789	0.0	3256.3355761243356
9499000	-2748.1832243498725	-77.11032131050618	-2671.0729030393663	6	6	5.398594346222368	147.7878483103789	0.0	3256.3355761243356
9500000	-2754.9941541100216	-82.87995022191633	-2672.1142038881053	7	6	5.031291447756729	147.7878483103789	0.0	3256.3355761243356
9501000	-2744.5421681704674	-70.08361219789923	-2674.4585559725683	6	5	5.329626928285093	147.7878483103789	0.0	3256.3355761243356
9502000	-2749.0060375906887	-79.82575313816668	-2669.180284452522	6	6	3.3844003491319805	147.7878483103789	0.0	3256.3355761243356
9503000	-2749.6001980055075	-83.24783625452287	-2666.3523617509845	7	6	4.383703662168267	147.7878483103789	0.0	3256.3355761243356
9504000	-2751.605815966035	-79.88981601559291	-2671.7159999504424	6	7	6.264718654415169	147.7878483103789	0.0	3256.3355761243356
9505000	-2747.921498700494	-73.56846323934182	-2674.353035461152	6	6	5.387145118529748	147.7878483103789	0.0	3256.3355761243356
9506000	-2743.3517706467214	-75.61313426375544	-2667.738636382966	6	6	6.3896742340113555	147.7878483103789	0.0	3256.3355761243356
9507000	-2741.8400260314684	-76.73288710312987	-2665.1071389283384	6	6	4.109453512804624	147.7878483103789	0.0	3256.3355761243356
9508000	-2742.240351156994	-70.84861817754968	-2671.3917329794444	6	5	3.3911551149271393	147.7878483103789	0.0	3256.3355761243356
9509000	-2750.023225801912	-73.08822654529001	-2676.9349992566217	7	5	3.7146124307663237	147.7878483103789	0.0	3256.3355761243356
9510000	-2741.7021267920686	-65.69775131300666	-2676.0043754790618	6	5	7.324220380420186	147.7878483103789	0.0	3256.3355761243356
9511000	-2749.936802472927	-71.46784323882643	-2678.4689592341006	6	6	3.496483191304515	147.7878483103789	0.0	3256.3355761243356
9512000	-2743.8700635767473	-73.41277805171035	-2670.4572855250367	6	6	5.9807640680999405	147.7878483103789	0.0	3256.3355761243356
9513000	-2740.9011517698877	-75.70296067748322	-2665.1981910924046	6	6	3.838767970249001	147.7878483103789	0.0	3256.3355761243356
9514000	-2744.208787728333	-72.8665382280517	-2671.3422495002815	6	6	6.122706756899857	147.7878483103789	0.0	3256.3355761243356
9515000	-2745.020416705745	-72.65034431039237	-2672.3700723953525	6	6	4.233810881946193	147.7878483103789	0.0	3256.3355761243356
9516000	-2739.2708947403344	-72.72176033443131	-2666.5491344059033	6	6	4.062575276674499	147.7878483103789	0.0	3256.3355761243356
9517000	-2746.089468703029	-79.53806651050819	-2666.551402192521	6	6	3.7781550665474297	147.7878483103789	0.0	3256.3355761243356
9518000	-2747.5707081414475	-79.44665107393921	-2668.124057067508	6	6	7.202141012629777	147.7878483103789	0.0	3256.3355761243356
9519000	-2742.893854734814	-78.41683632611867	-2664.477018408695	6	6	5.507574378234263	147.7878483103789	0.0	3256.3355761243356
9520000	-2739.2535362178332	-77.0844016381261	-2662.169134579707	6	6	4.149485577865101	147.7878483103789	0.0	3256.3355761243356
9521000	-2754.189324373994	-82.39640960961793	-2671.7929147643763	6	7	5.7733838938811	147.7878483103789	0.0	3256.3355761243356
9522000	-2744.767642657601	-74.47742656994852	-2670.2902160876524	6	6	4.103515380538428	147.7878483103789	0.0	3256.3355761243356
9523000	-2741.325349654742	-74.50200538805622	-2666.8233442666856	6	6	5.462148955904343	147.7878483103789	0.0	3256.3355761243356
9524000	-2765.310776878422	-88.33832480474038	-2676.972452073682	7	7	4.170726818436169	147.7878483103789	0.0	3256.3355761243356
9525000	-2756.310867502055	-86.06982981168225	-2670.2410376903727	6	8	7.220259202382875	147.7878483103789	0.0	3256.3355761243356
9526000	-2755.027422869788	-83.89428172148665	-2671.1331411483015	8	6	5.1435533457787574	147.7878483103789	0.0	3256.3355761243356
9527000	-2749.8116113324745	-75.31732193668198	-2674.4942893957927	6	6	5.123364837847475	147.7878483103789	0.0	3256.3355761243356
9528000	-2747.4378761653325	-67.93612927500544	-2679.501746890327	6	5	4.1661048734252795	147.7878483103789	0.0	3256.3355761243356
9529000	-2752.8180102887677	-66.37986413837635	-2686.4381461503913	6	5	4.779775115641698	147.7878483103789	0.0	3256.3355761243356
9530000	-2752.7138153680708	-80.28815028918517	-2672.4256650788857	6	7	7.029573400455345	147.7878483103789	0.0	3256.3355761243356
9531000	-2753.4852962176365	-82.17147840599333	-2671.3138178116433	6	7	6.569467133928435	147.7878483103789	0.0	3256.3355761243356
9532000	-2749.8495725351236	-78.69206677527133	-2671.157505759852	7	6	4.1324438153701015	147.7878483103789	0.0	3256.3355761243356
9533000	-2742.103918367527	-72.92474620234341	-2669.1791721651834	6	6	5.871197497685227	147.7878483103789	0.0	3256.3355761243356
9534000	-2747.408181346104	-73.57613512531174	-2673.832046220792	6	6	5.18036711470786	147.7878483103789	0.0	3256.3355761243356
9535000	-2744.255775923607	-79.26874191628742	-2664.9870340073194	6	6	2.638910408700457	147.7878483103789	0.0	3256.3355761243356
9536000	-2754.8870065234705	-76.26735014138171	-2678.6196563820886	6	6	4.9044754547090035	147.7878483103789	0.0	3256.3355761243356
9537000	-2754.888438842459	-84.5319418189971	-2670.356497023462	6	7	3.6299557787178593	147.7878483103789	0.0	3256.3355761243356
9538000	-2743.1402589681115	-72.17365002052304	-2670.9666089475886	6	6	6.064557991832011	147.7878483103789	0.0	3256.3355761243356
9539000	-2746.8523936189877	-79.18613601423759	-2667.66625760475	7	6	6.457888956399007	147.7878483103789	0.0	3256.3355761243356
9540000	-2747.6646024704246	-71.40204062184215	-2676.2625618485827	6	5	3.1292261199737745	147.7878483103789	0.0	3256.3355761243356
9541000	-2740.6356890782113	-73.19700178539614	-2667.4386872928153	6	6	5.869404958426088	147.7878483103789	0.0	3256.3355761243356
9542000	-2754.9119732084105	-74.26610358317053	-2680.64586962524	7	5	8.046569488847343	147.7878483103789	0.0	3256.3355761243356
9543000	-2749.1008803950317	-75.10726908413847	-2673.9936113108934	6	6	4.950263475754522	147.7878483103789	0.0	3256.3355761243356
9544000	-2746.3658333349904	-70.09923766876709	-2676.266595666223	6	5	2.385862207715598	147.7878483103789	0.0	3256.3355761243356
9545000	-2749.046905138294	-68.00794543254926	-2681.0389597057447	6	5	5.9474374412211874	147.7878483103789	0.0	3256.3355761243356
9546000	-2749.360672551876	-71.50854474528363	-2677.8521278065928	6	5	3.614082217256206	147.7878483103789	0.0	3256.3355761243356
9547000	-2746.4090966507797	-69.96339599723109	-2676.4457006535486	6	5	3.4569055884720212	147.7878483103789	0.0	3256.3355761243356
9548000	-2747.5667283868006	-70.4258898153841	-2677.1408385714167	6	5	4.642466486092422	147.7878483103789	0.0	3256.3355761243356
9549000	-2750.3435774270733	-77.45657408072108	-2672.8870033463522	6	6	3.2137286208262754	147.7878483103789	0.0	3256.3355761243356
9550000	-2741.3536209105596	-74.78264442993338	-2666.570976480626	6	6	3.854199339727015	147.7878483103789	0.0	3256.3355761243356
9551000	-2740.91770860929	-78.49163599786573	-2662.4260726114244	6	6	4.0740707776342475	147.7878483103789	0.0	3256.3355761243356
9552000	-2746.5888421349578	-79.41386477956632	-2667.1749773553915	6	7	6.158908542870622	147.7878483103789	0.0	3256.3355761243356
9553000	-2743.2395629168736	-76.36268538486404	-2666.8768775320095	6	6	6.446546409826138	147.7878483103789	0.0	3256.3355761243356
9554000	-2743.195083652436	-76.33690841057768	-2666.8581752418586	6	6	3.2597972460479268	147.7878483103789	0.0	3256.3355761243356
9555000	-2746.7893131450564	-69.9100219466541	-2676.8792911984024	6	5	6.298711354018186	147.7878483103789	0.0	3256.3355761243356
9556000	-2744.4947756655083	-68.88812631042173	-2675.6066493550866	6	5	5.858235618823395	147.7878483103789	0.0	3256.3355761243356
9557000	-2742.325785974734	-75.30163724949536	-2667.024148725239	6	6	4.960675637123407	147.7878483103789	0.0	3256.3355761243356
9558000	-2745.934044011163	-76.42580826022183	-2669.5082357509414	6	6	4.962649399320144	147.7878483103789	0.0	3256.3355761243356
9559000	-2749.177254062161	-78.04728997131784	-2671.1299640908433	6	6	4.809643662636423	147.7878483103789	0.0	3256.3355761243356
9560000	-2750.353257389729	-72.03914729175968	-2678.3141100979697	6	6	5.987514077498847	147.7878483103789	0.0	3256.3355761243356
9561000	-2752.3338681756914	-77.49024823768478	-2674.8436199380067	6	6	4.014787360524438	147.7878483103789	0.0	3256.3355761243356
9562000	-2762.387510391576	-90.17119857680436	-2672.216311814772	7	6	5.851030030367224	147.7878483103789	0.0	3256.3355761243356
9563000	-2744.123799102172	-71.32982598021097	-2672.7939731219612	6	5	5.002785125343068	147.7878483103789	0.0	3256.3355761243356
9564000	-2746.3627416446934	-73.14971330707732	-2673.213028337616	6	5	3.5035085909458203	147.7878483103789	0.0	3256.3355761243356
9565000	-2752.7650935146403	-81.1744618459526	-2671.590631668688	6	6	3.4832147312127137	147.7878483103789	0.0	3256.3355761243356
9566000	-2756.7184504966503	-86.4892548012578	-2670.2291956953927	7	7	7.704651439119222	147.7878483103789	0.0	3256.3355761243356
9567000	-2737.3664261383697	-75.57296508155193	-2661.7934610568177	6	6	5.040036278142795	147.7878483103789	0.0	3256.3355761243356
9568000	-2737.996555797893	-74.90386143494193	-2663.092694362951	6	6	2.769293923270159	147.7878483103789	0.0	3256.3355761243356
9569000	-2756.2396302794677	-86.96812733160418	-2669.2715029478636	7	7	5.8523740023129065	147.7878483103789	0.0	3256.3355761243356
9570000	-2751.400517381721	-80.80463628694791	-2670.595881094773	6	7	4.1437953007370485	147.7878483103789	0.0	3256.3355761243356
9571000	-2744.8007690105615	-69.5292820109921	-2675.2714869995693	6	5	5.784758381934701	147.7878483103789	0.0	3256.3355761243356
9572000	-2741.5400989080877	-69.07291837814446	-2672.467180529943	6	5	4.691673848325266	147.7878483103789	0.0	3256.3355761243356
9573000	-2747.6449395181435	-72.28687763713056	-2675.358061881013	6	5	4.477361010144082	147.7878483103789	0.0	3256.3355761243356
9574000	-2743.4278153831606	-77.43782877664981	-2665.9899866065107	6	6	4.915717478947826	147.7878483103789	0.0	3256.3355761243356
9575000	-2743.5071456353144	-76.393369929896	-2667.1137757054184	6	6	4.283452471429283	147.7878483103789	0.0	3256.3355761243356
9576000	-2738.266312936593	-75.47974197606781	-2662.786570960525	6	6	4.988630802677589	147.7878483103789	0.0	3256.3355761243356
9577000	-2740.585747821051	-75.26521554659303	-2665.320532274458	6	6	2.573978600573157	147.7878483103789	0.0	3256.3355761243356
9578000	-2746.7067491870685	-76.92531626237668	-2669.7814329246917	6	6	3.3638210219239157	147.7878483103789	0.0	3256.3355761243356
9579000	-2742.6504028705817	-78.26494218850856	-2664.3854606820732	6	6	2.848152045936745	147.7878483103789	0.0	3256.3355761243356
9580000	-2747.0881555821898	-83.14786817691741	-2663.9402874052726	6	7	4.830116078816978	147.7878483103789	0.0	3256.3355761243356
9581000	-2739.731546316711	-76.11830421512944	-2663.613242101582	6	6	3.583369891297366	147.7878483103789	0.0	3256.3355761243356
9582000	-2742.9832744926225	-80.24925224485729	-2662.734022247765	6	7	6.686468328324846	147.7878483103789	0.0	3256.3355761243356
9583000	-2736.461865023413	-76.23153223927093	-2660.230332784142	6	6	4.101536756523365	147.7878483103789	0.0	3256.3355761243356
9584000	-2743.9706430643055	-78.38081002485127	-2665.5898330394543	6	6	4.344010142506548	147.7878483103789	0.0	3256.3355761243356
9585000	-2743.504006991378	-77.90455788901026	-2665.5994491023675	6	6	4.490805095912479	147.7878483103789	0.0	3256.3355761243356
9586000	-2741.055900130675	-74.08469330717455	-2666.971206823501	6	6	3.0213875574592333	147.7878483103789	0.0	3256.3355761243356
9587000	-2743.384488362285	-78.13190776712781	-2665.2525805951573	6	6	6.247028718530808	147.7878483103789	0.0	3256.3355761243356
9588000	-2741.198710316819	-78.34583100192013	-2662.852879314899	6	6	7.619570344774201	147.7878483103789	0.0	3256.3355761243356
9589000	-2739.305043964071	-73.5029682699641	-2665.802075694107	6	6	5.827373728809236	147.7878483103789	0.0	3256.3355761243356
9590000	-2745.8380140801723	-76.6133736249739	-2669.2246404551984	6	6	2.6703291260560986	147.7878483103789	0.0	3256.3355761243356
9591000	-2748.6236029316556	-79.77304602317548	-2668.85055690848	6	7	4.904673468960198	147.7878483103789	0.0	3256.3355761243356
9592000	-2737.0883422022052	-72.59202188311708	-2664.496320319088	6	6	6.0494321731568235	147.7878483103789	0.0	3256.3355761243356
9593000	-2741.907672306344	-73.76651159119287	-2668.1411607151513	6	6	4.888477813031949	147.7878483103789	0.0	3256.3355761243356
9594000	-2744.6558587167096	-74.09353089790567	-2670.562327818804	6	6	3.5671676191324555	147.7878483103789	0.0	3256.3355761243356
9595000	-2751.7798686396163	-76.11129753252703	-2675.6685711070895	7	5	2.9953076659347	147.7878483103789	0.0	3256.3355761243356
9596000	-2743.939921214074	-65.57036846583307	-2678.369552748241	6	5	5.6145901606756325	147.7878483103789	0.0	3256.3355761243356
9597000	-2753.615301937921	-77.37973392282737	-2676.2355680150936	7	5	3.524177650805356	147.7878483103789	0.0	3256.3355761243356
